Id,Prediction
r4226_c16,2.0
r4253_c16,4.0
r4285_c16,3.0
r4506_c16,4.0
r5160_c16,3.0
r5406_c16,5.0
r5597_c16,1.0
r5943_c16,4.0
r5952_c16,4.0
r6058_c16,2.0
r6353_c16,5.0
r6444_c16,4.0
r7537_c16,3.0
r8029_c16,3.0
r8404_c16,3.0
r8620_c16,3.0
r8774_c16,4.0
r9007_c16,4.0
r9127_c16,5.0
r9199_c16,1.0
r9498_c16,3.0
r401_c17,1.0
r473_c17,3.0
r815_c17,5.0
r1563_c17,2.0
r1606_c17,5.0
r1712_c17,3.0
r1825_c17,4.0
r2738_c17,3.0
r2743_c17,5.0
r2801_c17,1.0
r2933_c17,5.0
r3204_c17,5.0
r3215_c17,1.0
r3395_c17,3.0
r3502_c17,1.0
r3711_c17,3.0
r3976_c17,3.0
r3997_c17,4.0
r4118_c17,2.0
r4289_c17,5.0
r4602_c17,5.0
r4694_c17,3.0
r4749_c17,3.0
r4936_c17,5.0
r5090_c17,5.0
r5170_c17,3.0
r5489_c17,3.0
r5554_c17,2.0
r5890_c17,4.0
r6097_c17,3.0
r6106_c17,2.0
r6278_c17,5.0
r6302_c17,1.0
r6685_c17,2.0
r7000_c17,3.0
r7380_c17,3.0
r7527_c17,2.0
r7639_c17,5.0
r7641_c17,5.0
r7680_c17,3.0
r7699_c17,3.0
r7844_c17,1.0
r8045_c17,2.0
r8058_c17,1.0
r8062_c17,3.0
r8245_c17,1.0
r8272_c17,3.0
r8801_c17,1.0
r8891_c17,1.0
r9020_c17,1.0
r9132_c17,1.0
r9141_c17,2.0
r9170_c17,1.0
r9371_c17,5.0
r9536_c17,2.0
r9701_c17,5.0
r297_c18,2.0
r1082_c18,2.0
r1485_c18,2.0
r2378_c18,4.0
r2564_c18,5.0
r2784_c18,1.0
r2847_c18,1.0
r3087_c18,1.0
r3508_c18,1.0
r3903_c18,2.0
r4612_c18,3.0
r5304_c18,2.0
r5628_c18,2.0
r6243_c18,1.0
r6290_c18,1.0
r7214_c18,2.0
r7221_c18,1.0
r7490_c18,2.0
r7815_c18,4.0
r8028_c18,1.0
r8096_c18,2.0
r8109_c18,3.0
r8668_c18,1.0
r8833_c18,1.0
r8925_c18,4.0
r8980_c18,1.0
r9314_c18,3.0
r9334_c18,3.0
r9518_c18,3.0
r9639_c18,3.0
r9727_c18,3.0
r185_c19,3.0
r1044_c19,5.0
r1163_c19,5.0
r1257_c19,4.0
r1694_c19,1.0
r1793_c19,4.0
r2597_c19,4.0
r2831_c19,5.0
r3044_c19,3.0
r3156_c19,2.0
r3234_c19,5.0
r3366_c19,4.0
r5016_c19,3.0
r5477_c19,4.0
r5503_c19,5.0
r5663_c19,5.0
r5991_c19,3.0
r6356_c19,4.0
r7136_c19,4.0
r7247_c19,5.0
r7330_c19,3.0
r7641_c19,5.0
r7769_c19,2.0
r7836_c19,4.0
r8148_c19,3.0
r8416_c19,4.0
r8427_c19,4.0
r8445_c19,3.0
r8646_c19,5.0
r9019_c19,3.0
r9266_c19,3.0
r9491_c19,4.0
r9590_c19,4.0
r9608_c19,5.0
r9727_c19,1.0
r9972_c19,2.0
r61_c20,4.0
r179_c20,2.0
r190_c20,3.0
r317_c20,3.0
r348_c20,4.0
r689_c20,3.0
r709_c20,3.0
r815_c20,3.0
r918_c20,3.0
r1433_c20,4.0
r1652_c20,3.0
r2364_c20,2.0
r2389_c20,1.0
r2721_c20,5.0
r2827_c20,3.0
r2854_c20,4.0
r2900_c20,4.0
r2912_c20,2.0
r3016_c20,4.0
r3120_c20,2.0
r3152_c20,2.0
r3253_c20,5.0
r3254_c20,1.0
r3454_c20,4.0
r3548_c20,5.0
r3591_c20,3.0
r3602_c20,2.0
r3713_c20,4.0
r3830_c20,3.0
r3911_c20,5.0
r4053_c20,5.0
r4090_c20,3.0
r4100_c20,1.0
r4131_c20,2.0
r4287_c20,3.0
r4432_c20,2.0
r4972_c20,4.0
r5354_c20,1.0
r5434_c20,3.0
r5518_c20,3.0
r5782_c20,4.0
r5896_c20,1.0
r6185_c20,3.0
r6627_c20,3.0
r6750_c20,1.0
r6894_c20,5.0
r6980_c20,3.0
r7246_c20,5.0
r7255_c20,3.0
r7275_c20,2.0
r7531_c20,3.0
r7603_c20,3.0
r7610_c20,2.0
r7738_c20,4.0
r7823_c20,5.0
r7915_c20,5.0
r8093_c20,4.0
r8185_c20,5.0
r8292_c20,1.0
r8313_c20,4.0
r8933_c20,3.0
r8965_c20,2.0
r9037_c20,3.0
r9060_c20,4.0
r9149_c20,4.0
r9330_c20,5.0
r9367_c20,3.0
r9440_c20,2.0
r9477_c20,2.0
r9948_c20,4.0
r90_c21,4.0
r218_c21,3.0
r323_c21,5.0
r325_c21,4.0
r470_c21,5.0
r542_c21,5.0
r726_c21,4.0
r731_c21,5.0
r746_c21,5.0
r773_c21,4.0
r934_c21,5.0
r991_c21,3.0
r1145_c21,4.0
r1198_c21,5.0
r1455_c21,2.0
r1598_c21,5.0
r1974_c21,5.0
r1998_c21,1.0
r2076_c21,2.0
r2079_c21,4.0
r2377_c21,5.0
r2462_c21,4.0
r2780_c21,5.0
r2781_c21,3.0
r2808_c21,1.0
r2896_c21,3.0
r2914_c21,2.0
r2965_c21,2.0
r3018_c21,2.0
r3138_c21,4.0
r3191_c21,1.0
r3270_c21,3.0
r3308_c21,3.0
r3395_c21,3.0
r3480_c21,2.0
r3860_c21,5.0
r3910_c21,5.0
r4018_c21,4.0
r4095_c21,4.0
r4119_c21,4.0
r4337_c21,4.0
r4489_c21,3.0
r4637_c21,3.0
r4647_c21,3.0
r4673_c21,4.0
r4871_c21,4.0
r4928_c21,3.0
r4963_c21,4.0
r5017_c21,2.0
r5022_c21,5.0
r5234_c21,4.0
r5339_c21,4.0
r5453_c21,4.0
r5504_c21,3.0
r5550_c21,3.0
r5685_c21,3.0
r5853_c21,5.0
r5866_c21,3.0
r6057_c21,5.0
r6159_c21,5.0
r6169_c21,3.0
r6199_c21,3.0
r6212_c21,4.0
r6269_c21,4.0
r6409_c21,1.0
r6411_c21,4.0
r6430_c21,4.0
r6615_c21,1.0
r6752_c21,2.0
r6868_c21,5.0
r6905_c21,5.0
r7069_c21,3.0
r7223_c21,4.0
r7285_c21,4.0
r7376_c21,5.0
r7460_c21,3.0
r7533_c21,2.0
r7836_c21,5.0
r7919_c21,3.0
r7924_c21,4.0
r7962_c21,5.0
r7973_c21,2.0
r8053_c21,4.0
r8104_c21,4.0
r8293_c21,4.0
r8331_c21,2.0
r8342_c21,2.0
r8371_c21,4.0
r8471_c21,5.0
r8496_c21,3.0
r8681_c21,5.0
r8871_c21,1.0
r8933_c21,3.0
r8954_c21,3.0
r9166_c21,1.0
r9182_c21,4.0
r9235_c21,3.0
r9288_c21,4.0
r9353_c21,2.0
r9527_c21,5.0
r9548_c21,4.0
r9673_c21,4.0
r9718_c21,3.0
r9746_c21,5.0
r9863_c21,4.0
r9969_c21,4.0
r9981_c21,4.0
r162_c22,2.0
r290_c22,5.0
r449_c22,3.0
r504_c22,1.0
r557_c22,4.0
r606_c22,5.0
r731_c22,2.0
r1026_c22,4.0
r1089_c22,2.0
r1184_c22,2.0
r1226_c22,2.0
r1229_c22,3.0
r1288_c22,5.0
r1489_c22,3.0
r1542_c22,3.0
r1669_c22,5.0
r1735_c22,5.0
r1886_c22,3.0
r1968_c22,4.0
r2078_c22,3.0
r3109_c22,5.0
r3119_c22,2.0
r3142_c22,5.0
r3146_c22,2.0
r3197_c22,5.0
r3254_c22,3.0
r3382_c22,3.0
r3406_c22,2.0
r3436_c22,2.0
r3473_c22,5.0
r4056_c22,3.0
r4132_c22,2.0
r4174_c22,3.0
r4271_c22,1.0
r4396_c22,3.0
r4417_c22,2.0
r4563_c22,1.0
r4681_c22,3.0
r4867_c22,3.0
r5011_c22,2.0
r5148_c22,3.0
r5327_c22,4.0
r5778_c22,2.0
r5803_c22,2.0
r5866_c22,3.0
r6024_c22,3.0
r6174_c22,5.0
r6189_c22,3.0
r6209_c22,3.0
r6216_c22,3.0
r6323_c22,1.0
r6534_c22,1.0
r6797_c22,2.0
r6893_c22,5.0
r6899_c22,1.0
r6931_c22,1.0
r7181_c22,4.0
r7394_c22,5.0
r7399_c22,2.0
r7482_c22,2.0
r7956_c22,3.0
r8088_c22,4.0
r8140_c22,2.0
r8256_c22,5.0
r8282_c22,3.0
r8291_c22,2.0
r8325_c22,3.0
r8525_c22,2.0
r8610_c22,5.0
r9060_c22,4.0
r9113_c22,4.0
r9360_c22,1.0
r9509_c22,5.0
r9671_c22,2.0
r9906_c22,3.0
r9935_c22,1.0
r447_c23,5.0
r848_c23,5.0
r873_c23,1.0
r900_c23,4.0
r929_c23,4.0
r972_c23,2.0
r2909_c23,3.0
r3112_c23,3.0
r3188_c23,4.0
r4598_c23,3.0
r4957_c23,2.0
r5004_c23,3.0
r5529_c23,2.0
r5921_c23,3.0
r5999_c23,3.0
r6081_c23,5.0
r6239_c23,4.0
r6529_c23,4.0
r7099_c23,4.0
r7283_c23,2.0
r7774_c23,4.0
r8019_c23,2.0
r8133_c23,4.0
r8430_c23,4.0
r8475_c23,4.0
r8539_c23,1.0
r9098_c23,3.0
r9147_c23,3.0
r9553_c23,3.0
r9732_c23,2.0
r376_c24,5.0
r594_c24,5.0
r675_c24,3.0
r906_c24,4.0
r915_c24,4.0
r958_c24,4.0
r1075_c24,5.0
r1174_c24,4.0
r1219_c24,5.0
r1750_c24,3.0
r3595_c24,5.0
r4215_c24,5.0
r4332_c24,3.0
r4864_c24,3.0
r4889_c24,5.0
r4897_c24,4.0
r4954_c24,4.0
r5091_c24,4.0
r5132_c24,3.0
r5215_c24,3.0
r5393_c24,1.0
r5486_c24,3.0
r5751_c24,4.0
r6180_c24,4.0
r7147_c24,4.0
r7186_c24,4.0
r7347_c24,4.0
r7852_c24,5.0
r8508_c24,5.0
r8539_c24,4.0
r8714_c24,5.0
r8741_c24,5.0
r8768_c24,5.0
r8773_c24,4.0
r8861_c24,3.0
r8928_c24,4.0
r9095_c24,5.0
r9738_c24,5.0
r9741_c24,3.0
r79_c25,3.0
r199_c25,4.0
r229_c25,4.0
r329_c25,4.0
r352_c25,5.0
r727_c25,2.0
r1193_c25,5.0
r2403_c25,4.0
r2454_c25,3.0
r2860_c25,5.0
r2978_c25,4.0
r3259_c25,5.0
r3436_c25,3.0
r4264_c25,5.0
r4810_c25,1.0
r5576_c25,5.0
r5693_c25,4.0
r5719_c25,3.0
r6291_c25,3.0
r6448_c25,5.0
r6843_c25,3.0
r7616_c25,3.0
r7790_c25,4.0
r7865_c25,5.0
r8335_c25,4.0
r8565_c25,5.0
r8805_c25,4.0
r9161_c25,3.0
r9236_c25,4.0
r9248_c25,2.0
r9603_c25,5.0
r215_c26,3.0
r250_c26,4.0
r390_c26,3.0
r422_c26,5.0
r496_c26,5.0
r701_c26,5.0
r846_c26,1.0
r877_c26,4.0
r908_c26,4.0
r917_c26,5.0
r920_c26,5.0
r1182_c26,3.0
r1226_c26,3.0
r1282_c26,3.0
r1302_c26,5.0
r1336_c26,4.0
r1447_c26,4.0
r1476_c26,5.0
r1546_c26,5.0
r1805_c26,3.0
r1893_c26,5.0
r2019_c26,4.0
r2066_c26,3.0
r2076_c26,5.0
r2197_c26,5.0
r2287_c26,5.0
r2345_c26,3.0
r2467_c26,3.0
r2472_c26,4.0
r2715_c26,5.0
r2862_c26,4.0
r2881_c26,5.0
r2993_c26,5.0
r3078_c26,4.0
r3080_c26,5.0
r3193_c26,4.0
r3202_c26,5.0
r3256_c26,5.0
r3309_c26,4.0
r3540_c26,3.0
r3556_c26,5.0
r3597_c26,3.0
r3707_c26,3.0
r3841_c26,5.0
r3857_c26,4.0
r3911_c26,2.0
r3936_c26,5.0
r4000_c26,5.0
r4015_c26,5.0
r4028_c26,4.0
r4031_c26,5.0
r4082_c26,2.0
r4108_c26,5.0
r4115_c26,5.0
r4194_c26,5.0
r4234_c26,4.0
r4288_c26,3.0
r4575_c26,5.0
r4783_c26,5.0
r4946_c26,5.0
r5081_c26,3.0
r5272_c26,2.0
r5274_c26,3.0
r5334_c26,4.0
r5638_c26,4.0
r5761_c26,5.0
r5864_c26,4.0
r6039_c26,3.0
r6083_c26,5.0
r6140_c26,5.0
r6203_c26,5.0
r6213_c26,4.0
r6219_c26,5.0
r6459_c26,5.0
r6520_c26,5.0
r6585_c26,5.0
r6673_c26,2.0
r6718_c26,2.0
r6977_c26,5.0
r7045_c26,5.0
r7048_c26,3.0
r7287_c26,4.0
r7346_c26,5.0
r7401_c26,5.0
r7408_c26,3.0
r7600_c26,3.0
r7633_c26,5.0
r7672_c26,4.0
r7864_c26,5.0
r7953_c26,4.0
r7973_c26,5.0
r8029_c26,5.0
r8035_c26,3.0
r8056_c26,5.0
r8113_c26,5.0
r8200_c26,5.0
r8258_c26,4.0
r8365_c26,3.0
r8430_c26,5.0
r8458_c26,5.0
r8571_c26,3.0
r8594_c26,3.0
r8603_c26,3.0
r8607_c26,4.0
r8705_c26,3.0
r8709_c26,5.0
r8725_c26,4.0
r8880_c26,3.0
r8890_c26,3.0
r8920_c26,5.0
r8945_c26,3.0
r8984_c26,4.0
r9081_c26,5.0
r9176_c26,3.0
r9201_c26,2.0
r9222_c26,5.0
r9311_c26,4.0
r9320_c26,4.0
r9377_c26,5.0
r9536_c26,3.0
r9885_c26,2.0
r160_c27,4.0
r539_c27,5.0
r649_c27,2.0
r1494_c27,5.0
r1517_c27,4.0
r1524_c27,3.0
r1675_c27,4.0
r2095_c27,4.0
r2272_c27,5.0
r2826_c27,4.0
r3032_c27,5.0
r3107_c27,4.0
r3359_c27,4.0
r3564_c27,4.0
r3666_c27,4.0
r4117_c27,5.0
r4123_c27,5.0
r4601_c27,5.0
r5337_c27,4.0
r5375_c27,4.0
r5816_c27,4.0
r6464_c27,4.0
r7122_c27,3.0
r7842_c27,4.0
r8100_c27,5.0
r8418_c27,4.0
r8785_c27,4.0
r9352_c27,5.0
r9543_c27,2.0
r9682_c27,3.0
r94_c28,5.0
r371_c28,4.0
r473_c28,4.0
r787_c28,3.0
r870_c28,4.0
r1866_c28,3.0
r1888_c28,4.0
r2881_c28,3.0
r3254_c28,3.0
r3801_c28,5.0
r3994_c28,5.0
r4432_c28,5.0
r4960_c28,2.0
r5645_c28,5.0
r6061_c28,3.0
r6392_c28,5.0
r6444_c28,4.0
r6866_c28,3.0
r6930_c28,3.0
r7043_c28,1.0
r8185_c28,4.0
r8274_c28,3.0
r8642_c28,4.0
r8823_c28,5.0
r103_c29,1.0
r430_c29,3.0
r805_c29,1.0
r825_c29,4.0
r888_c29,4.0
r1172_c29,5.0
r1362_c29,5.0
r1626_c29,4.0
r1732_c29,3.0
r1967_c29,4.0
r2403_c29,3.0
r2416_c29,1.0
r2644_c29,4.0
r2777_c29,4.0
r2807_c29,4.0
r3139_c29,4.0
r3233_c29,1.0
r3253_c29,3.0
r3631_c29,4.0
r3935_c29,3.0
r4272_c29,5.0
r4329_c29,2.0
r4342_c29,1.0
r4433_c29,1.0
r4714_c29,5.0
r4830_c29,5.0
r4851_c29,3.0
r5345_c29,3.0
r5369_c29,5.0
r5402_c29,5.0
r5451_c29,1.0
r5555_c29,5.0
r5668_c29,2.0
r5713_c29,5.0
r5824_c29,4.0
r6149_c29,5.0
r6187_c29,3.0
r6255_c29,5.0
r6697_c29,4.0
r6767_c29,3.0
r6770_c29,5.0
r6860_c29,1.0
r6907_c29,2.0
r6912_c29,4.0
r7405_c29,3.0
r8164_c29,3.0
r8174_c29,5.0
r8222_c29,5.0
r8614_c29,4.0
r8658_c29,4.0
r8919_c29,4.0
r8956_c29,1.0
r9149_c29,5.0
r9367_c29,5.0
r9511_c29,4.0
r9817_c29,5.0
r9972_c29,1.0
r50_c30,4.0
r232_c30,3.0
r253_c30,3.0
r873_c30,3.0
r1208_c30,5.0
r1788_c30,2.0
r1862_c30,2.0
r1992_c30,5.0
r2090_c30,2.0
r2264_c30,3.0
r2373_c30,5.0
r2909_c30,3.0
r4225_c30,3.0
r4442_c30,4.0
r4475_c30,5.0
r4772_c30,3.0
r5277_c30,4.0
r5653_c30,4.0
r5706_c30,3.0
r6498_c30,5.0
r6588_c30,2.0
r6911_c30,5.0
r6958_c30,3.0
r7075_c30,5.0
r7310_c30,3.0
r7397_c30,5.0
r7559_c30,3.0
r7747_c30,3.0
r7946_c30,2.0
r8140_c30,5.0
r8288_c30,3.0
r8299_c30,5.0
r8327_c30,5.0
r8467_c30,3.0
r8836_c30,3.0
r9248_c30,3.0
r9439_c30,1.0
r9526_c30,5.0
r514_c31,2.0
r2962_c31,3.0
r3376_c31,5.0
r3994_c31,5.0
r4992_c31,1.0
r5928_c31,5.0
r6077_c31,4.0
r6302_c31,3.0
r7017_c31,3.0
r7683_c31,5.0
r7820_c31,3.0
r7949_c31,3.0
r9453_c31,4.0
r100_c32,3.0
r476_c32,4.0
r609_c32,3.0
r1100_c32,4.0
r1142_c32,5.0
r1188_c32,3.0
r1231_c32,4.0
r1320_c32,3.0
r1656_c32,5.0
r1667_c32,2.0
r1801_c32,2.0
r1969_c32,4.0
r2069_c32,5.0
r2142_c32,5.0
r2189_c32,3.0
r2427_c32,3.0
r2445_c32,5.0
r2533_c32,5.0
r2551_c32,4.0
r2804_c32,5.0
r2934_c32,3.0
r2974_c32,4.0
r2975_c32,2.0
r3518_c32,3.0
r3548_c32,3.0
r3589_c32,2.0
r3595_c32,3.0
r3650_c32,4.0
r3678_c32,5.0
r3793_c32,3.0
r3908_c32,3.0
r3916_c32,4.0
r3989_c32,3.0
r4116_c32,4.0
r4120_c32,3.0
r4294_c32,4.0
r4296_c32,3.0
r4334_c32,4.0
r4382_c32,4.0
r4480_c32,3.0
r4619_c32,2.0
r4757_c32,5.0
r4761_c32,4.0
r4801_c32,2.0
r4827_c32,3.0
r4878_c32,3.0
r4943_c32,3.0
r5125_c32,3.0
r5494_c32,2.0
r5502_c32,3.0
r5509_c32,3.0
r5520_c32,3.0
r5624_c32,3.0
r5661_c32,2.0
r5761_c32,4.0
r5899_c32,4.0
r6017_c32,4.0
r6028_c32,3.0
r6031_c32,2.0
r6313_c32,5.0
r6378_c32,4.0
r6556_c32,4.0
r6578_c32,4.0
r6829_c32,2.0
r7057_c32,3.0
r7175_c32,4.0
r7288_c32,3.0
r7334_c32,4.0
r7493_c32,3.0
r7537_c32,4.0
r7539_c32,5.0
r7572_c32,3.0
r7592_c32,3.0
r7605_c32,3.0
r7609_c32,3.0
r7620_c32,2.0
r7680_c32,3.0
r7770_c32,5.0
r7850_c32,2.0
r7910_c32,4.0
r7964_c32,3.0
r8070_c32,5.0
r8165_c32,3.0
r8198_c32,3.0
r8260_c32,5.0
r8416_c32,2.0
r8613_c32,3.0
r8692_c32,4.0
r8836_c32,2.0
r8905_c32,2.0
r9056_c32,4.0
r9136_c32,3.0
r9144_c32,4.0
r9233_c32,5.0
r9238_c32,2.0
r9252_c32,5.0
r9280_c32,5.0
r9339_c32,3.0
r9898_c32,1.0
r9938_c32,2.0
r197_c33,2.0
r313_c33,4.0
r346_c33,2.0
r432_c33,4.0
r464_c33,5.0
r503_c33,5.0
r515_c33,2.0
r668_c33,3.0
r786_c33,3.0
r846_c33,3.0
r1194_c33,4.0
r1214_c33,4.0
r1285_c33,5.0
r1380_c33,3.0
r1677_c33,5.0
r1695_c33,5.0
r1713_c33,2.0
r2209_c33,2.0
r2316_c33,3.0
r2329_c33,5.0
r2338_c33,2.0
r2668_c33,1.0
r3068_c33,4.0
r3268_c33,4.0
r4060_c33,3.0
r4075_c33,3.0
r4331_c33,3.0
r4856_c33,4.0
r4974_c33,3.0
r5092_c33,5.0
r5153_c33,5.0
r5393_c33,5.0
r5457_c33,3.0
r5554_c33,4.0
r5703_c33,4.0
r5811_c33,4.0
r5823_c33,3.0
r6121_c33,4.0
r6363_c33,5.0
r6469_c33,2.0
r6830_c33,4.0
r7043_c33,4.0
r7457_c33,3.0
r7501_c33,3.0
r7713_c33,4.0
r7847_c33,3.0
r8057_c33,1.0
r8180_c33,2.0
r8206_c33,2.0
r8273_c33,5.0
r8363_c33,3.0
r8393_c33,3.0
r8444_c33,3.0
r8468_c33,3.0
r8597_c33,4.0
r8744_c33,2.0
r8886_c33,3.0
r8943_c33,2.0
r8983_c33,3.0
r9052_c33,5.0
r9078_c33,3.0
r9128_c33,3.0
r9302_c33,4.0
r9487_c33,3.0
r9929_c33,4.0
r5_c34,3.0
r283_c34,3.0
r307_c34,4.0
r485_c34,3.0
r557_c34,5.0
r682_c34,4.0
r1544_c34,4.0
r1608_c34,3.0
r1621_c34,4.0
r1669_c34,4.0
r1725_c34,3.0
r2363_c34,4.0
r2842_c34,2.0
r3071_c34,3.0
r3235_c34,3.0
r3580_c34,4.0
r3716_c34,5.0
r4194_c34,2.0
r4282_c34,2.0
r4285_c34,3.0
r4656_c34,4.0
r5186_c34,4.0
r5190_c34,3.0
r5378_c34,5.0
r5416_c34,3.0
r5473_c34,3.0
r5496_c34,4.0
r6052_c34,2.0
r6087_c34,4.0
r6319_c34,3.0
r6427_c34,4.0
r6922_c34,4.0
r6930_c34,4.0
r7043_c34,3.0
r7354_c34,4.0
r7602_c34,2.0
r7612_c34,3.0
r7760_c34,4.0
r8167_c34,3.0
r8347_c34,3.0
r8400_c34,3.0
r8545_c34,3.0
r8714_c34,4.0
r8725_c34,4.0
r8757_c34,4.0
r8760_c34,3.0
r8949_c34,3.0
r9036_c34,5.0
r9066_c34,2.0
r9285_c34,5.0
r9390_c34,2.0
r9837_c34,4.0
r9853_c34,4.0
r9910_c34,4.0
r9946_c34,1.0
r115_c35,2.0
r260_c35,4.0
r399_c35,3.0
r574_c35,1.0
r639_c35,1.0
r955_c35,3.0
r997_c35,3.0
r1132_c35,5.0
r1182_c35,3.0
r1575_c35,3.0
r1578_c35,3.0
r1620_c35,3.0
r1780_c35,5.0
r2098_c35,3.0
r2172_c35,5.0
r2437_c35,1.0
r2606_c35,3.0
r2688_c35,3.0
r2909_c35,3.0
r2977_c35,3.0
r3153_c35,1.0
r3284_c35,4.0
r3503_c35,3.0
r3547_c35,3.0
r3801_c35,4.0
r3857_c35,1.0
r4013_c35,3.0
r4357_c35,2.0
r4383_c35,3.0
r4652_c35,4.0
r4888_c35,5.0
r5147_c35,3.0
r5170_c35,3.0
r5211_c35,3.0
r5432_c35,3.0
r5649_c35,4.0
r5692_c35,2.0
r5985_c35,3.0
r6164_c35,4.0
r6245_c35,2.0
r6520_c35,1.0
r7577_c35,5.0
r7651_c35,3.0
r7853_c35,5.0
r8813_c35,3.0
r8940_c35,3.0
r9130_c35,1.0
r9145_c35,3.0
r9191_c35,3.0
r9253_c35,5.0
r9371_c35,3.0
r9420_c35,4.0
r3047_c36,4.0
r3057_c36,5.0
r3256_c36,2.0
r3460_c36,4.0
r3527_c36,5.0
r4411_c36,5.0
r5012_c36,3.0
r8388_c36,2.0
r269_c37,5.0
r678_c37,4.0
r719_c37,3.0
r1544_c37,5.0
r1830_c37,5.0
r1876_c37,5.0
r2003_c37,1.0
r2467_c37,4.0
r2531_c37,4.0
r3163_c37,5.0
r3181_c37,1.0
r3198_c37,5.0
r3232_c37,4.0
r3260_c37,5.0
r3533_c37,3.0
r3814_c37,2.0
r3985_c37,2.0
r4494_c37,3.0
r4602_c37,2.0
r4756_c37,4.0
r4860_c37,4.0
r5053_c37,4.0
r5483_c37,4.0
r5484_c37,2.0
r5888_c37,5.0
r5910_c37,3.0
r6162_c37,1.0
r6336_c37,4.0
r6427_c37,3.0
r6869_c37,4.0
r7119_c37,4.0
r7261_c37,5.0
r7284_c37,3.0
r7576_c37,1.0
r7683_c37,5.0
r7747_c37,5.0
r7837_c37,4.0
r7884_c37,3.0
r7936_c37,2.0
r8052_c37,4.0
r8248_c37,5.0
r8587_c37,4.0
r8998_c37,4.0
r9526_c37,3.0
r9638_c37,4.0
r9770_c37,3.0
r1529_c38,5.0
r2392_c38,5.0
r2439_c38,5.0
r2578_c38,3.0
r2673_c38,3.0
r2801_c38,3.0
r2808_c38,3.0
r2900_c38,3.0
r2954_c38,3.0
r3100_c38,3.0
r3503_c38,3.0
r3724_c38,3.0
r3773_c38,3.0
r3928_c38,4.0
r3976_c38,2.0
r4129_c38,3.0
r4720_c38,2.0
r5503_c38,5.0
r5524_c38,3.0
r5845_c38,4.0
r5910_c38,5.0
r6084_c38,3.0
r6272_c38,3.0
r6556_c38,3.0
r6584_c38,4.0
r7272_c38,3.0
r7903_c38,3.0
r8241_c38,3.0
r8292_c38,3.0
r8476_c38,3.0
r8730_c38,3.0
r9153_c38,2.0
r9498_c38,2.0
r9747_c38,3.0
r9777_c38,4.0
r9906_c38,4.0
r557_c39,3.0
r5393_c39,1.0
r6292_c39,2.0
r6712_c39,4.0
r7067_c39,2.0
r7208_c39,4.0
r7789_c39,3.0
r219_c40,4.0
r220_c40,5.0
r515_c40,3.0
r727_c40,5.0
r769_c40,4.0
r806_c40,2.0
r1227_c40,4.0
r1319_c40,4.0
r1434_c40,2.0
r1902_c40,5.0
r1968_c40,4.0
r1984_c40,5.0
r2078_c40,3.0
r2100_c40,5.0
r2145_c40,5.0
r2164_c40,3.0
r2168_c40,4.0
r2384_c40,4.0
r2646_c40,4.0
r2674_c40,4.0
r2873_c40,4.0
r3009_c40,2.0
r3419_c40,5.0
r3666_c40,4.0
r3853_c40,2.0
r3886_c40,4.0
r3893_c40,3.0
r4126_c40,2.0
r4163_c40,5.0
r4328_c40,4.0
r4369_c40,4.0
r4432_c40,3.0
r4756_c40,4.0
r4785_c40,3.0
r4837_c40,5.0
r4849_c40,5.0
r4899_c40,3.0
r5009_c40,4.0
r5055_c40,4.0
r5521_c40,4.0
r5911_c40,3.0
r6039_c40,4.0
r6323_c40,5.0
r6653_c40,4.0
r6926_c40,4.0
r6973_c40,5.0
r7698_c40,4.0
r7809_c40,5.0
r8231_c40,4.0
r8361_c40,4.0
r8473_c40,5.0
r8543_c40,5.0
r8670_c40,5.0
r8683_c40,1.0
r8728_c40,4.0
r8917_c40,4.0
r8957_c40,4.0
r9041_c40,5.0
r9269_c40,4.0
r9651_c40,2.0
r9803_c40,4.0
r2272_c41,4.0
r2942_c41,1.0
r8648_c41,3.0
r401_c42,4.0
r416_c42,3.0
r847_c42,4.0
r1526_c42,5.0
r1860_c42,2.0
r1923_c42,3.0
r2644_c42,3.0
r3077_c42,3.0
r3163_c42,4.0
r3376_c42,3.0
r3386_c42,4.0
r3413_c42,5.0
r3571_c42,2.0
r3830_c42,5.0
r3912_c42,3.0
r4029_c42,3.0
r4195_c42,3.0
r4369_c42,3.0
r4371_c42,3.0
r4937_c42,3.0
r5269_c42,3.0
r5297_c42,4.0
r5307_c42,2.0
r5374_c42,5.0
r5618_c42,4.0
r6302_c42,2.0
r6440_c42,2.0
r6812_c42,3.0
r6848_c42,2.0
r7392_c42,3.0
r7469_c42,5.0
r7516_c42,2.0
r7630_c42,4.0
r7664_c42,4.0
r7668_c42,4.0
r7678_c42,5.0
r7924_c42,3.0
r7988_c42,3.0
r8123_c42,3.0
r8221_c42,3.0
r8423_c42,3.0
r8437_c42,2.0
r8907_c42,3.0
r9066_c42,3.0
r9091_c42,3.0
r9161_c42,3.0
r9407_c42,5.0
r9599_c42,4.0
r9713_c42,2.0
r9935_c42,3.0
r17_c43,4.0
r103_c43,2.0
r356_c43,3.0
r888_c43,1.0
r1358_c43,5.0
r1623_c43,5.0
r2051_c43,3.0
r2077_c43,3.0
r2097_c43,5.0
r2403_c43,3.0
r2418_c43,3.0
r2569_c43,2.0
r2658_c43,4.0
r3568_c43,5.0
r3766_c43,2.0
r4877_c43,3.0
r5054_c43,4.0
r5316_c43,4.0
r5663_c43,4.0
r5960_c43,5.0
